id,key_signature,chord_progressions,pitch_min,pitch_max,num_measures,bpm,time_signature,sample_rhythm,min_velocity,max_velocity,instruments
BP_CR2_02264,G major,"['B', 'B', 'F#.C', 'A', 'A.B', 'B', 'B', 'B', 'F#.C', 'A', 'B', 'B.B', 'B', 'B', 'D', 'D', 'C', 'B', 'F#', 'F#.B', 'B', 'B', 'B', 'B', 'B-.B', 'B-', 'B', 'B']",35,62,4,120.0,4/4,"[1.0, 0.75, 0.5, Fraction(2, 3), 0.75, Fraction(1, 3), 0.75, 0.5, 0.75, Fraction(1, 3), 0.75, 0.75, Fraction(1, 3), Fraction(1, 3), 0.5, 0.5, 0.25, 0.25, Fraction(1, 3), 0.5, Fraction(2, 3), Fraction(1, 3), Fraction(2, 3), 0.25]",74,115,['Steinway Grand Piano']
BP_CR2_02341,B- minor,"['B-', 'C#', 'C', 'B-', 'F', 'F', 'F', 'F', 'F']",58,65,3,120.0,4/4,"[0.75, 1.0, 0.25, 0.75, 0.5, 0.25, 1.75, Fraction(2, 3), Fraction(11, 6)]",63,63,['Steinway Grand Piano']
BP_CR2_02344,E- minor,"['F#', 'B-', 'F', 'B-', 'F#', 'B-', 'F', 'B-', 'F#', 'F#.B-', 'B-', 'F', 'B-', 'F#', 'C', 'F', 'B-', 'F#', 'F#', 'C', 'F', 'B-', 'F#.B-', 'F#', 'C', 'F', 'B-', 'F#', 'F#', 'B-', 'F', 'B-', 'F#.B-', 'F#', 'B-', 'F.B-', 'F', 'B-']",53,60,4,120.0,4/4,"[0.75, 0.25, 0.75, 0.25, Fraction(2, 3), Fraction(1, 3), Fraction(2, 3), Fraction(1, 3), Fraction(2, 3), 0.5, 0.25, 0.75, 0.25, 0.75, 0.25, 0.25, 0.25, 0.25, 0.75, 0.25, Fraction(1, 3), Fraction(2, 3), Fraction(1, 3), Fraction(1, 3), Fraction(2, 3), 0.5, Fraction(1, 3), Fraction(2, 3), 0.25, 0.25, 0.25, 0.75, 0.75, Fraction(1, 3)]",63,63,['Steinway Grand Piano']
BP_CR2_01906,E- minor,"['G#', 'F', 'E-', 'E-', 'E-', 'E-', 'E-', 'B-', 'B-', 'E-', 'E-', 'E-', 'E-', 'B-', 'F', 'E-', 'E-']",70,80,3,120.0,12/8,"[2.0, 2.25, 1.5, 0.75, Fraction(5, 3), Fraction(2, 3), 1.0, 0.75, Fraction(2, 3), Fraction(5, 6), 0.75, 0.75, 0.75, 1.5, 0.75]",71,71,['Steinway Grand Piano']
BP_CR2_01911,C# major,"['G#', 'C#', 'B-', 'B-', 'G#', 'F', 'E-', 'G#', 'C#', 'B-', 'B-', 'B-', 'G#', 'F', 'E-.F', 'E-', 'E-']",63,73,3,120.0,12/8,"[2.0, 0.25, 1.5, 0.75, 1.5, 1.5, 0.25, 2.0, 0.25, 0.75, 0.75, 0.75, 2.0, 0.25, Fraction(1, 3), 1.25]",59,59,['Steinway Grand Piano']
BP_CR2_01912,C# major,"['C#', 'G#', 'B-', 'G#.B-', 'G#', 'B-', 'G#', 'F', 'E-', 'G#', 'G#', 'G#', 'E-', 'G#', 'E-', 'G#', 'F', 'E-']",63,73,3,120.0,12/8,"[1.5, 0.75, 1.5, 1.5, 0.75, 0.75, 1.25, 0.75, 2.0, 0.75, 0.5, 0.25, 0.75, 1.5, 0.75, 1.5, 0.5]",54,54,['Steinway Grand Piano']
BP_CR2_01939,D major,"['D', 'D', 'D', 'D', 'D', 'D.F#', 'F#', 'E.F#', 'E', 'D.E', 'D', 'D', 'A', 'D', 'D', 'D', 'D.E', 'E', 'A', 'A']",69,81,4,120.0,12/8,"[0.5, 0.75, 0.5, 0.5, 0.75, Fraction(1, 3), 0.25, 0.25, Fraction(1, 3), 0.75, 0.5, 1.0, 1.0, 0.25, 5.75, 1.5]",68,85,['Steinway Grand Piano']
BP_CR2_02309,A minor,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B.A', 'B', 'B.C', 'B.C', 'B', 'B.C', 'B', 'B.C', 'B', 'B.C', 'B.C', 'B', 'B.C', 'B', 'B.C', 'B.C', 'B', 'B.C', 'B', 'B.C', 'B', 'B.C', 'B.C', 'B', 'B.C', 'B', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F#', 'C']",35,72,5,120.0,3/4,"[0.25, Fraction(1, 3), Fraction(1, 3), 0.25, 0.5, Fraction(1, 3), Fraction(1, 3), 0.25, 2.5, 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, 3.0, 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, 1.0, 0.25, 0.25, 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, 0.25, 0.5, Fraction(1, 3)]",63,75,['Classic Electric Piano']
BP_CR2_01892,G# minor,"['B', 'C#', 'C#', 'G#', 'B', 'B', 'G#', 'B', 'B']",56,61,4,120.0,18/8,"[1.25, 7.75, 1.0, 2.0, 4.75, 1.25, Fraction(1, 3), 4.25, Fraction(13, 12)]",53,84,['Steinway Grand Piano']
BP_CR2_02342,B- minor,"['B-', 'F', 'F', 'F', 'B-', 'F', 'F', 'F#', 'F#', 'F#', 'F#', 'F', 'E-.F', 'E-', 'B-', 'F', 'F#', 'F#', 'F', 'E-', 'C#', 'E-', 'C.E-', 'C', 'B-', 'G#', 'B-']",56,70,5,120.0,4/4,"[Fraction(2, 3), 1.0, Fraction(7, 3), Fraction(2, 3), 0.25, 0.75, 0.25, 0.75, 0.25, 0.5, Fraction(1, 3), 1.5, 0.75, 1.0, 0.25, 0.25, 0.25, 0.25, 0.25, Fraction(2, 3), Fraction(1, 3), 0.75, 0.75, 0.5, 0.75]",61,61,['Steinway Grand Piano']
BP_CR2_02257,E major,"['B', 'B', 'B', 'B.B', 'B', 'B', 'B', 'B', 'B.B', 'B', 'B', 'B', 'B', 'B.B', 'B', 'B', 'B', 'B', 'B.B', 'B.B', 'B', 'B', 'B', 'B.B', 'B.B', 'B', 'B', 'B', 'B.B', 'B.B', 'B', 'B', 'B', 'B', 'B.B', 'B.B', 'B', 'B', 'B', 'B']",35,47,8,131.65,3/4,"[0.5, 0.5, 0.5, 0.75, 0.5, 0.5, 0.5, 0.5, 0.75, 0.75, 0.5, 0.5, 0.5, Fraction(2, 3), 0.75, 0.25, 0.25, 0.5, 0.75, 0.75, Fraction(1, 3), Fraction(1, 3), 0.25, 0.75, 0.75, 0.5, 0.25, 0.5, 0.75, 0.75, Fraction(1, 3), 0.5, 0.5, Fraction(2, 3), 0.75, 0.25, 0.25, 0.5, Fraction(2, 3)]",64,100,['Classic Electric Piano']
BP_CR2_02294,C major,"['G#', 'F', 'E.F', 'E', 'E', 'D', 'E', 'E']",62,68,3,120.0,4/4,"[Fraction(5, 3), Fraction(5, 3), 0.75, 0.75, 1.75, 1.25, Fraction(13, 12)]",78,78,['Steinway Grand Piano']
BP_CR2_01873,C major,"['G', 'D', 'G', 'C', 'C', 'C.D', 'D', 'F', 'G']",55,79,2,120.0,4/4,"[0.75, 0.75, 2.25, 0.25, Fraction(17, 12), 0.75, 0.75, 0.75]",54,69,['Steinway Grand Piano']
BP_CR2_02327,E- major,"['B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-.B-', 'B-', 'B-', 'B-', 'B-']",34,46,5,120.0,4/4,"[1.0, 0.75, 1.0, 1.0, 0.25, 0.75, Fraction(4, 3), 1.5, 0.25, 2.5, Fraction(2, 3), 4.0]",62,62,['Steinway Grand Piano']
BP_CR2_02354,D minor,"['A', 'E', 'F', 'A', 'F', 'E', 'A', 'G.A', 'B-', 'A', 'C', 'A', 'A.E', 'E', 'F', 'F', 'A', 'F', 'E', 'A', 'G.A', 'B-', 'A', 'E']",33,57,4,120.0,4/4,"[0.25, 0.75, 0.75, 0.5, 0.25, Fraction(2, 3), Fraction(1, 3), 0.25, 0.25, Fraction(2, 3), 0.75, Fraction(1, 3), 0.75, Fraction(1, 3), Fraction(5, 12), 0.25, Fraction(1, 3), Fraction(2, 3), 0.5, 0.25, Fraction(1, 3), Fraction(2, 3), 0.75]",62,62,['Steinway Grand Piano']
BP_CR2_02355,F major,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A.A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'B-', 'B-', 'A', 'B-', 'B-', 'A.B-', 'A', 'A.B-', 'B-', 'A', 'B-', 'B-', 'A', 'B-', 'B-', 'A', 'A.B-', 'B-']",33,46,3,120.0,12/8,"[Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), 0.5, Fraction(1, 3), 0.25, 0.5, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.25, 0.25, 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.5, Fraction(1, 3), 0.5, 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, 0.5, 0.25, Fraction(1, 3), 0.25]",63,63,['Steinway Grand Piano']
BP_CR2_02270,B major,"['B', 'B', 'B', 'C', 'A', 'A.B', 'B', 'B', 'B', 'B.D', 'D', 'D', 'C', 'A', 'B', 'B.B', 'B', 'B', 'E-', 'E-', 'E-', 'E', 'F#', 'F#.F#', 'F#', 'F#', 'F#', 'F#', 'F#', 'F#', 'F#']",59,78,4,120.0,7/8,"[0.75, 0.75, 0.5, 0.5, 0.5, Fraction(1, 6), 0.5, 0.5, Fraction(1, 3), Fraction(1, 3), 0.25, 0.5, Fraction(1, 3), Fraction(7, 12), 0.5, Fraction(1, 3), Fraction(1, 3), 0.25, 0.25, 0.25, Fraction(2, 3), Fraction(5, 12), 0.5, 0.5, 0.5, 0.5]",78,98,['Steinway Grand Piano']
BP_CR2_02311,E- major,"['B-', 'B', 'B-', 'B-', 'B', 'B-', 'B-', 'B', 'B-', 'B-', 'B', 'A', 'A', 'B', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']",47,70,6,120.0,3/4,"[Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, 0.25, 0.5, 0.5, Fraction(1, 3), Fraction(1, 3), 0.25, 0.25, 0.25, 0.5, Fraction(1, 3), 0.25, Fraction(1, 3), 0.5, Fraction(1, 3), Fraction(1, 3), 0.25, 0.5, Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), 0.25, 0.25, 0.25, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3)]",58,77,['Steinway Grand Piano']
BP_CR2_02266,E major,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'C', 'A.B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'C', 'A.B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'C', 'A.B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'C', 'A.C']",35,48,4,80.83,4/4,"[0.5, 0.5, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.5, 0.5, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.5, 0.5, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.5, 0.5, Fraction(1, 3), Fraction(1, 3), 0.25, 0.5, 0.5, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.5, 0.5, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.5, 0.5, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.5, 0.5, Fraction(1, 3), Fraction(1, 3), 0.25]",64,64,['Classic Electric Piano']
BP_CR2_02277,G# minor,"['G#', 'G#', 'B-', 'B-', 'B', 'B', 'G#', 'G#']",32,47,4,120.0,4/4,"[1.75, 1.5, 0.25, 3.5, 0.5, 3.0, 0.75, Fraction(31, 12)]",68,68,['Steinway Grand Piano']
BP_CR2_01858,A- major,"['G#', 'E-', 'E-', 'E-.E', 'E', 'E-', 'E-', 'E', 'E-', 'E', 'E-.E', 'E-', 'E', 'E-', 'E-']",63,68,5,120.0,6/8,"[Fraction(1, 3), Fraction(8, 3), Fraction(19, 12), 0.75, 0.75, 1.0, 0.5, 1.25, Fraction(1, 3), 1.25, 0.25, 1.25, Fraction(25, 12)]",52,73,['Steinway Grand Piano']
BP_CR2_02290,G# minor,"['G#.G#', 'G#', 'B-', 'B-', 'G#.B-', 'G#', 'B', 'C#', 'C#', 'E', 'E-', 'G#', 'G#', 'G#']",32,52,4,120.0,4/4,"[1.5, 1.25, 1.0, Fraction(1, 3), Fraction(4, 3), Fraction(4, 3), 1.0, 0.5, 1.5, 1.0, 0.25, 0.5, Fraction(23, 6)]",63,78,['Steinway Grand Piano']
BP_CR2_02278,E- major,"['G#', 'G#', 'B-', 'B-', 'G', 'G', 'F', 'F']",32,55,4,120.0,4/4,"[1.75, 1.75, 0.25, Fraction(37, 12), Fraction(2, 3), Fraction(37, 12), 0.75, 1.5]",76,76,['Steinway Grand Piano']
BP_CR2_01949,B- minor,"['C#', 'C', 'C#', 'E-', 'C#', 'C#', 'C.C#', 'C', 'C#', 'G#', 'C#', 'C', 'C.C#', 'C#', 'C#', 'C#', 'E-', 'C#', 'C', 'C#', 'C#', 'G#', 'C#', 'C.C#', 'C', 'C#', 'C#', 'C#', 'E-', 'C#', 'C', 'C#', 'C#']",68,75,4,120.0,12/8,"[1.5, 1.25, 1.25, 1.25, 0.5, Fraction(5, 6), 1.5, 0.75, 1.0, Fraction(1, 3), 0.5, 0.25, 0.25, Fraction(2, 3), Fraction(1, 3), Fraction(1, 3), 0.5, 0.25, 0.5, Fraction(1, 3), 0.5, 0.5, Fraction(1, 3), 0.25, 0.5, 0.25, 0.5, 0.25, 0.5, 0.75]",56,83,['Steinway Grand Piano']
BP_CR2_01899,A- major,"['G', 'G#', 'B-', 'C', 'G#.B-', 'G#', 'G', 'B-', 'F', 'E-', 'E-']",79,89,2,120.0,18/8,"[0.5, 0.75, 0.75, 1.25, 0.25, 0.75, 0.75, 0.75, 2.25, 1.0, 0.25]",56,87,['Steinway Grand Piano']
BP_CR2_01961,C# major,"['F', 'G#', 'F', 'F', 'F#', 'F.F#', 'F', 'F#', 'F', 'C#', 'C#', 'C#']",73,80,4,120.0,12/8,"[1.5, 1.5, 0.5, 1.25, 1.0, 1.0, 1.0, 2.0, 1.5, 0.75, 2.5]",66,66,['Steinway Grand Piano']
BP_CR2_02239,E major,"['B', 'B', 'B', 'B.B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",35,47,5,120.0,4/4,"[0.25, 0.5, 0.75, Fraction(1, 3), 0.5, 0.5, 0.5, Fraction(2, 3), Fraction(1, 3), Fraction(1, 3), 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, Fraction(2, 3), Fraction(2, 3), 0.5, 0.5, 0.25, Fraction(1, 12)]",66,76,['Steinway Grand Piano']
BP_CR2_02348,B major,"['B-', 'F#', 'F#', 'C', 'F#', 'F#', 'B-', 'F#', 'C', 'F#']",66,72,2,120.0,4/4,"[Fraction(1, 3), Fraction(2, 3), 1.0, Fraction(1, 3), Fraction(2, 3), Fraction(1, 3), Fraction(2, 3), Fraction(1, 3), Fraction(2, 3), 1.0]",62,62,['Steinway Grand Piano']
BP_CR2_02346,B- minor,"['C#', 'E-', 'B-', 'F', 'F', 'F', 'F', 'F', 'F', 'B-.F', 'B-', 'B-.F', 'F', 'E-', 'F', 'G#', 'F', 'F', 'E-.F', 'E-', 'B-', 'B-.F', 'F', 'F', 'F', 'G#', 'F#.G#', 'F#', 'F#', 'F#', 'B-', 'B-.F', 'F', 'E-', 'E-.F', 'F', 'F', 'F', 'F', 'B-']",34,56,5,120.0,4/4,"[Fraction(2, 3), Fraction(1, 3), 0.25, 1.0, 1.0, Fraction(1, 3), Fraction(2, 3), 1.0, Fraction(1, 3), 0.5, 0.25, 0.75, 0.25, 0.25, Fraction(5, 12), Fraction(1, 3), Fraction(2, 3), 1.0, 0.5, Fraction(1, 3), 0.5, 0.25, 1.0, Fraction(1, 3), 0.5, Fraction(1, 3), 0.5, 0.25, 0.5, Fraction(1, 3), Fraction(2, 3)]",63,63,['Steinway Grand Piano']
BP_CR2_01920,E- minor,"['G#', 'F', 'E-', 'E-.F', 'F', 'E-', 'E-', 'E-', 'B-', 'B-', 'E-', 'E-', 'E-', 'B-', 'F', 'E-', 'E-']",70,80,3,120.0,12/8,"[2.0, 2.25, Fraction(4, 3), 0.25, 0.25, 1.5, 0.75, 1.5, 0.75, 0.75, Fraction(7, 12), 0.75, 1.25, Fraction(2, 3), 1.25, 0.75]",62,73,['Steinway Grand Piano']
BP_CR2_02319,E major,"['B', 'B', 'B.B', 'B', 'B', 'B', 'B.C#', 'C#', 'B', 'B', 'B', 'B.A', 'A', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'A', 'B.A', 'B', 'B', 'B', 'B.B', 'B', 'B', 'B', 'B', 'C', 'B', 'B', 'B', 'A', 'B']",35,49,5,120.0,3/4,"[Fraction(1, 3), 0.5, 0.25, 0.5, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.5, Fraction(1, 3), 0.5, Fraction(1, 3), 0.5, Fraction(1, 3), Fraction(1, 3), 0.25, 0.5, Fraction(1, 3), 0.5, 0.25, 0.5, 0.25, Fraction(1, 3), Fraction(1, 12), Fraction(1, 3), 0.5, 0.25, 0.5, 0.25, Fraction(1, 3), Fraction(1, 3), 0.5, Fraction(1, 3)]",81,81,['Steinway Grand Piano']
BP_CR2_01913,C# major,"['C#', 'G#', 'B-', 'G#', 'B-', 'G#', 'F.G#', 'F', 'E-', 'G#', 'G#', 'G#', 'G#', 'E-', 'G#', 'E-', 'G#', 'F', 'E-']",63,73,3,120.0,12/8,"[1.0, 0.75, 1.0, 0.75, 1.5, 0.75, 0.75, 2.25, 1.5, 1.0, Fraction(1, 3), Fraction(1, 3), Fraction(2, 3), 1.5, Fraction(2, 3), 1.5, 0.5]",72,72,['Steinway Grand Piano']
BP_CR2_02244,E major,"['F#', 'B', 'E-', 'B', 'B', 'B', 'F#', 'F#', 'F#', 'B', 'B', 'B', 'B.B', 'B', 'B', 'B', 'B', 'F#', 'F#', 'B', 'E', 'B', 'B', 'B', 'B.F#', 'F#', 'F#', 'B', 'F#', 'B.F#', 'B', 'B', 'B', 'F#', 'F#', 'B', 'E-']",35,66,5,120.0,4/4,"[Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(2, 3), Fraction(2, 3), Fraction(1, 3), Fraction(1, 3), 0.25, 0.25, 0.5, Fraction(2, 3), Fraction(2, 3), 0.75, 0.5, 0.25, 0.25, Fraction(1, 3), Fraction(1, 3), 0.5, 0.75, 0.5, Fraction(1, 3), Fraction(1, 3), 0.25, 0.5, Fraction(2, 3), Fraction(2, 3), 0.5, 0.5, 0.5, 0.25, 0.25]",55,61,['Steinway Grand Piano']
BP_CR2_01940,F# minor,"['A', 'G#', 'G#', 'G#', 'G#', 'G', 'G', 'G.G#', 'G#', 'A', 'F#', 'F#']",78,81,4,120.0,12/8,"[4.75, Fraction(2, 3), Fraction(2, 3), Fraction(10, 3), 2.5, Fraction(5, 6), 0.5, 0.5, 4.0, 0.5]",67,76,['Steinway Grand Piano']
BP_CR2_02310,G# minor,"['B.A', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B.B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B.B-', 'B-', 'B-', 'B', 'B-', 'B-', 'B-', 'B', 'B-', 'B-', 'B.B-', 'B.B-.B-', 'B-', 'B-']",35,71,6,120.0,3/4,"[0.25, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.25, 0.5, Fraction(1, 3), 0.25, 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.5, Fraction(1, 3), Fraction(1, 3), Fraction(1, 6), Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), 0.5, 0.5, 0.25, 0.5, Fraction(1, 3), 0.5, 0.5, Fraction(1, 3), 0.5, 0.25, Fraction(1, 12)]",58,77,['Classic Electric Piano']
BP_CR2_01919,A- major,"['G#.E-', 'C#', 'B-', 'G#', 'B-', 'B-', 'E-', 'E-', 'E-', 'E-', 'E-.F', 'F', 'E-']",68,77,3,120.0,12/8,"[1.75, 0.25, 1.25, 0.75, 1.5, 0.5, 2.25, Fraction(7, 3), Fraction(2, 3), Fraction(19, 12), 2.25, 2.25]",71,71,['Steinway Grand Piano']
BP_CR2_01854,G minor,"['F.G', 'B-', 'B-.C', 'C', 'D', 'C', 'B-', 'B-', 'F.G', 'B-', 'C', 'D', 'C', 'B-']",58,72,4,120.0,12/8,"[Fraction(1, 3), 0.25, 1.0, 0.75, 1.0, 0.5, 2.5, 0.25, 0.75, 1.0, 2.75, 1.5, Fraction(7, 3)]",42,64,['Steinway Grand Piano']
BP_CR2_01896,A- major,"['E-', 'D', 'E-', 'B-', 'B-.E-', 'E-']",82,87,2,120.0,18/8,"[4.5, 2.0, Fraction(7, 3), Fraction(7, 3), Fraction(4, 3)]",56,67,['Steinway Grand Piano']
BP_CR2_01866,G# minor,"['C#', 'B', 'G#', 'B', 'B.C#', 'C#', 'B', 'B', 'G#', 'C#', 'B', 'E-', 'C#', 'B', 'G#', 'B.C#', 'C#', 'B']",68,75,3,120.0,6/8,"[0.75, 0.5, 0.25, Fraction(2, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 6), 0.5, Fraction(1, 3), Fraction(2, 3), 0.25, 0.75, 0.25, 0.5, 0.25, 0.25, 0.5]",64,91,['Steinway Grand Piano']
BP_CR2_01862,G# minor,"['G', 'G#', 'E-', 'E-', 'E-', 'E-', 'C#', 'C#', 'C#', 'C#']",61,68,7,120.0,6/8,"[Fraction(1, 3), Fraction(1, 3), 2.0, 3.0, 3.0, 1.5, 1.25, 3.0, 3.0, 1.5]",57,74,['Steinway Grand Piano']
BP_CR2_01915,E- minor,"['B-', 'E-', 'B-', 'B-', 'G#', 'C#', 'B-', 'G#.B-', 'G#', 'G#', 'E-', 'E-', 'G#', 'B-', 'G#.B-', 'G#']",56,75,3,120.0,12/8,"[1.5, 2.25, 1.5, 0.25, 1.5, 0.25, Fraction(7, 3), 0.75, 1.0, 0.25, 0.75, Fraction(2, 3), Fraction(4, 3), 1.0]",69,69,['Steinway Piano 2']
BP_CR2_02317,E major,"['B', 'B', 'B', 'C#', 'B', 'B', 'A', 'B', 'B', 'B.B', 'B', 'B.B', 'B', 'B', 'B.B', 'B', 'B', 'B', 'B.B', 'B', 'B.C#', 'C#', 'B', 'B', 'B', 'B', 'A', 'A.B', 'B', 'B', 'B.B', 'B', 'B', 'B', 'B', 'B', 'B.C#', 'C#', 'A', 'B', 'B', 'B.B', 'B', 'B', 'F#', 'F#.B', 'B', 'B', 'B', 'B']",35,49,6,120.0,3/4,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.25, 0.25, 0.5, 0.5, 0.25, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.25, 0.25, 0.5, Fraction(1, 3), 0.5, 0.5, 0.5, Fraction(1, 3), Fraction(1, 3), 0.5, 0.5, 0.5, 0.5, Fraction(1, 3)]",61,61,['Classic Electric Piano']
BP_CR2_01875,C minor,"['C', 'G', 'C', 'D', 'E-', 'G', 'G#', 'C', 'C', 'D', 'D', 'E-', 'F', 'F', 'F.G', 'G', 'F', 'G#', 'G#', 'E-', 'G', 'C', 'E-', 'G', 'C', 'D', 'C', 'D', 'E-', 'D', 'G', 'F', 'E-', 'C', 'F', 'F.C', 'C', 'C', 'E-', 'G', 'G.C', 'C', 'E-', 'G', 'G#', 'G#', 'G#.C', 'C', 'E-', 'G', 'F', 'E-', 'C', 'G', 'D', 'D.G', 'G', 'G', 'D', 'G', 'G']",41,79,11,120.0,4/4,"[Fraction(2, 3), 0.75, 0.5, 0.5, 0.75, 0.5, 0.75, Fraction(2, 3), Fraction(2, 3), 0.75, 0.75, 0.75, 0.5, Fraction(2, 3), 0.75, 0.75, 0.5, 0.25, 0.75, Fraction(2, 3), 0.75, 0.75, 0.75, Fraction(2, 3), 0.5, 0.75, Fraction(2, 3), Fraction(2, 3), Fraction(2, 3), 0.75, 0.75, 0.75, 0.75, Fraction(2, 3), 0.5, 0.25, 0.5, 0.75, Fraction(2, 3), 0.5, 0.75, 0.25, Fraction(5, 12), Fraction(2, 3), 0.5, 0.5, 1.25, 1.5, 0.25, 0.75, Fraction(2, 3), 0.5, 0.25, 1.75, 1.75, 1.25]",54,79,['Steinway Grand Piano']
BP_CR2_02256,E major,"['B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B', 'B.B']",35,47,5,131.65,4/4,"[1.0, 1.0, 0.75, 0.75, 0.5, 0.5, 0.5, 1.0, 0.5, 1.0, 0.5, 0.5, 0.75, 0.75, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.75]",65,109,['Classic Electric Piano']
BP_CR2_02304,E major,"['B.A', 'B.A', 'B.A', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B.A', 'B.A', 'A', 'B.A', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B.B', 'B', 'B', 'B', 'B', 'B.C', 'C', 'C', 'C', 'C', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B.A', 'B', 'B', 'B', 'B', 'B', 'B.A', 'B.A', 'B', 'B', 'B']",35,48,7,120.0,3/4,"[0.5, 0.5, 0.5, 0.5, Fraction(1, 3), Fraction(1, 3), 1.5, 0.5, 0.5, 0.5, 0.5, 0.25, 0.5, Fraction(1, 6), 0.5, 0.5, 0.5, 0.5, 1.5, 0.5, 0.25, 0.25, 0.5, 0.5, 0.5, 0.5, Fraction(2, 3), 0.25, 0.25, 0.25, Fraction(1, 3), 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, Fraction(1, 3), Fraction(1, 3), Fraction(1, 6), 0.5, 0.5, 0.5, 0.5]",64,81,['Classic Electric Piano']
BP_CR2_01950,C# major,"['C#', 'B-', 'G#', 'F#', 'F#', 'C', 'E-', 'C#', 'C', 'C', 'C#', 'E-', 'G#', 'G#', 'G#', 'G#', 'G#', 'G#']",66,80,4,120.0,12/8,"[2.5, 0.25, 2.75, 0.5, 2.0, 1.0, 0.25, 0.25, 1.0, 1.5, 1.25, 0.75, 0.5, Fraction(1, 3), 0.25, Fraction(1, 3), 0.5, 1.75]",46,84,['Steinway Grand Piano']
